space,pos,half
resnets,1622,TEST
resnets,1623,TEST
resnets,1624,FIT
resnets,1625,FIT
resnets,1626,FIT
resnets,1627,FIT
resnets,1628,FIT
resnets,1629,TEST
resnets,1630,TEST
resnets,1631,TEST
resnets,1632,TEST
resnets,1633,FIT
resnets,1634,FIT
resnets,1635,FIT
resnets,1636,FIT
resnets,1637,TEST
resnets,1638,FIT
resnets,1639,FIT
resnets,1640,TEST
resnets,1641,TEST
resnets,1642,TEST
resnets,1643,TEST
resnets,1644,TEST
resnets,1645,FIT
resnets,1646,TEST
resnets,1647,FIT
resnets,1648,TEST
resnets,1649,TEST
resnets,1650,FIT
resnets,1651,FIT
resnets,1652,TEST
resnets,1653,FIT
resnets,1654,FIT
resnets,1655,TEST
resnets,1656,FIT
resnets,1657,FIT
resnets,1658,TEST
resnets,1659,FIT
resnets,1660,FIT
resnets,1661,FIT
resnets,1662,TEST
resnets,1663,FIT
resnets,1664,TEST
resnets,1665,TEST
resnets,1666,TEST
resnets,1667,FIT
resnets,1668,TEST
resnets,1669,FIT
resnets,1670,TEST
resnets,1671,FIT
resnets,1672,FIT
resnets,1673,FIT
resnets,1674,TEST
resnets,1675,TEST
resnets,1676,TEST
resnets,1677,TEST
resnets,1678,FIT
resnets,1679,FIT
resnets,1680,TEST
resnets,1681,FIT
resnets,1682,TEST
resnets,1683,FIT
resnets,1684,FIT
resnets,1685,FIT
resnets,1686,TEST
resnets,1687,FIT
resnets,1688,FIT
resnets,1689,TEST
resnets,1690,FIT
resnets,1691,TEST
resnets,1692,FIT
resnets,1693,FIT
resnets,1694,TEST
resnets,1695,TEST
resnets,1696,TEST
resnets,1697,TEST
resnets,1698,TEST
resnets,1699,TEST
resnets,1700,TEST
resnets,1701,FIT
resnets,1702,TEST
resnets,1703,FIT
resnets,1704,FIT
resnets,1705,FIT
resnets,1706,FIT
resnets,1707,TEST
resnets,1708,TEST
resnets,1709,TEST
resnets,1710,TEST
resnets,1711,FIT
resnets,1712,FIT
resnets,1713,TEST
resnets,1714,TEST
resnets,1715,FIT
resnets,1716,FIT
resnets,1717,FIT
resnets,1718,FIT
resnets,1719,FIT
resnets,1720,FIT
resnets,1721,TEST
resnets,1722,FIT
resnets,1723,FIT
resnets,1724,TEST
resnets,1725,TEST
resnets,1726,TEST
resnets,1727,TEST
resnets,1728,FIT
resnets,1729,FIT
resnets,1730,FIT
resnets,1731,TEST
resnets,1732,TEST
resnets,1733,TEST
resnets,1734,FIT
resnets,1735,TEST
resnets,1736,FIT
resnets,1737,FIT
resnets,1738,TEST
resnets,1739,FIT
resnets,1740,FIT
resnets,1741,FIT
resnets,1742,TEST
resnets,1743,FIT
resnets,1744,FIT
resnets,1745,TEST
resnets,1746,TEST
resnets,1747,FIT
resnets,1748,TEST
resnets,1749,FIT
resnets,1750,FIT
resnets,1751,FIT
resnets,1752,TEST
resnets,1753,FIT
resnets,1754,FIT
resnets,1755,FIT
resnets,1756,FIT
resnets,1757,FIT
resnets,1758,TEST
resnets,1759,TEST
resnets,1760,TEST
resnets,1761,TEST
resnets,1762,FIT
resnets,1763,FIT
resnets,1764,FIT
resnets,1765,FIT
resnets,1766,TEST
resnets,1767,FIT
resnets,1768,FIT
resnets,1769,TEST
resnets,1770,FIT
resnets,1771,TEST
resnets,1772,TEST
resnets,1773,TEST
resnets,1774,FIT
resnets,1775,FIT
resnets,1776,TEST
resnets,1777,FIT
resnets,1778,FIT
resnets,1779,FIT
resnets,1780,FIT
resnets,1781,FIT
resnets,1782,TEST
resnets,1783,FIT
resnets,1784,TEST
resnets,1785,FIT
resnets,1786,FIT
resnets,1787,FIT
resnets,1788,FIT
resnets,1789,TEST
resnets,1790,FIT
resnets,1791,FIT
resnets,1792,FIT
resnets,1793,FIT
resnets,1794,TEST
resnets,1795,TEST
resnets,1796,TEST
resnets,1797,FIT
resnets,1798,TEST
resnets,1799,TEST
resnets,1800,TEST
resnets,1801,FIT
resnets,1802,TEST
resnets,1803,FIT
resnets,1804,FIT
resnets,1805,TEST
resnets,1806,TEST
resnets,1807,FIT
resnets,1808,TEST
resnets,1809,FIT
resnets,1810,FIT
resnets,1811,FIT
resnets,1812,FIT
resnets,1813,TEST
resnets,1814,FIT
resnets,1815,TEST
resnets,1816,TEST
resnets,1817,FIT
resnets,1818,TEST
resnets,1819,TEST
resnets,1820,FIT
resnets,1821,FIT
resnets,1822,FIT
resnets,1823,FIT
resnets,1824,FIT
resnets,1825,FIT
resnets,1826,TEST
resnets,1827,TEST
resnets,1828,FIT
resnets,1829,TEST
resnets,1830,TEST
resnets,1831,FIT
resnets,1832,FIT
resnets,1833,FIT
resnets,1834,TEST
resnets,1835,FIT
resnets,1836,TEST
resnets,1837,TEST
resnets,1838,TEST
resnets,1839,FIT
resnets,1840,TEST
resnets,1841,FIT
resnets,1842,FIT
resnets,1843,TEST
resnets,1844,FIT
resnets,1845,FIT
resnets,1846,TEST
resnets,1847,FIT
resnets,1848,TEST
resnets,1849,FIT
resnets,1850,FIT
resnets,1851,FIT
resnets,1852,FIT
resnets,1853,TEST
resnets,1854,TEST
resnets,1855,TEST
resnets,1856,TEST
resnets,1857,TEST
resnets,1858,FIT
resnets,1859,TEST
resnets,1860,TEST
resnets,1861,FIT
resnets,1862,TEST
resnets,1863,FIT
resnets,1864,TEST
resnets,1865,TEST
resnets,1866,TEST
resnets,1867,TEST
squeezenets,0,FIT
squeezenets,1,TEST
squeezenets,2,FIT
squeezenets,3,FIT
squeezenets,4,FIT
squeezenets,5,TEST
squeezenets,6,TEST
squeezenets,7,TEST
squeezenets,8,FIT
squeezenets,9,TEST
squeezenets,10,FIT
squeezenets,11,FIT
squeezenets,12,FIT
squeezenets,13,TEST
squeezenets,14,TEST
squeezenets,15,FIT
squeezenets,16,FIT
squeezenets,17,TEST
squeezenets,18,FIT
squeezenets,19,FIT
squeezenets,20,FIT
squeezenets,21,FIT
squeezenets,22,TEST
squeezenets,23,TEST
squeezenets,24,FIT
squeezenets,25,TEST
squeezenets,26,FIT
squeezenets,27,TEST
squeezenets,28,FIT
squeezenets,29,TEST
squeezenets,30,FIT
squeezenets,31,TEST
squeezenets,32,TEST
squeezenets,33,TEST
squeezenets,34,FIT
squeezenets,35,TEST
squeezenets,36,TEST
squeezenets,37,FIT
squeezenets,38,TEST
squeezenets,39,FIT
squeezenets,40,TEST
squeezenets,41,FIT
squeezenets,42,FIT
squeezenets,43,FIT
squeezenets,44,TEST
squeezenets,45,FIT
squeezenets,46,FIT
squeezenets,47,TEST
squeezenets,48,FIT
squeezenets,49,FIT
squeezenets,50,FIT
squeezenets,51,FIT
squeezenets,52,FIT
squeezenets,53,FIT
squeezenets,54,FIT
squeezenets,55,FIT
squeezenets,56,TEST
squeezenets,57,FIT
squeezenets,58,FIT
squeezenets,59,FIT
squeezenets,60,TEST
squeezenets,61,FIT
squeezenets,62,FIT
squeezenets,63,TEST
squeezenets,64,FIT
squeezenets,65,TEST
squeezenets,66,FIT
squeezenets,67,TEST
squeezenets,68,FIT
squeezenets,69,TEST
squeezenets,70,TEST
squeezenets,71,FIT
squeezenets,72,FIT
squeezenets,73,TEST
squeezenets,74,FIT
squeezenets,75,FIT
squeezenets,76,TEST
squeezenets,77,FIT
squeezenets,78,FIT
squeezenets,79,TEST
squeezenets,80,TEST
squeezenets,81,FIT
squeezenets,82,FIT
squeezenets,83,FIT
squeezenets,84,FIT
squeezenets,85,TEST
squeezenets,86,TEST
squeezenets,87,TEST
squeezenets,88,TEST
squeezenets,89,FIT
squeezenets,90,FIT
squeezenets,91,TEST
squeezenets,92,TEST
squeezenets,93,FIT
squeezenets,94,TEST
squeezenets,95,TEST
squeezenets,96,TEST
squeezenets,97,TEST
squeezenets,98,FIT
squeezenets,99,TEST
squeezenets,100,TEST
squeezenets,101,FIT
squeezenets,102,TEST
squeezenets,103,TEST
squeezenets,104,FIT
squeezenets,105,FIT
squeezenets,106,TEST
squeezenets,107,FIT
squeezenets,108,FIT
squeezenets,109,FIT
squeezenets,110,FIT
squeezenets,111,TEST
squeezenets,112,FIT
squeezenets,113,FIT
squeezenets,114,TEST
squeezenets,115,TEST
squeezenets,116,TEST
squeezenets,117,FIT
squeezenets,118,FIT
squeezenets,119,TEST
squeezenets,120,TEST
squeezenets,121,TEST
squeezenets,122,FIT
squeezenets,123,TEST
squeezenets,124,TEST
squeezenets,125,FIT
squeezenets,126,FIT
squeezenets,127,TEST
squeezenets,128,FIT
squeezenets,129,FIT
squeezenets,130,FIT
squeezenets,131,FIT
squeezenets,132,FIT
squeezenets,133,FIT
squeezenets,134,TEST
squeezenets,135,FIT
squeezenets,136,FIT
squeezenets,137,TEST
squeezenets,138,FIT
squeezenets,139,TEST
squeezenets,140,TEST
squeezenets,141,TEST
squeezenets,142,TEST
squeezenets,143,FIT
squeezenets,144,TEST
squeezenets,145,TEST
squeezenets,146,TEST
squeezenets,147,FIT
squeezenets,148,FIT
squeezenets,149,TEST
squeezenets,150,FIT
squeezenets,151,FIT
squeezenets,152,TEST
squeezenets,153,FIT
squeezenets,154,FIT
squeezenets,155,FIT
squeezenets,156,FIT
squeezenets,157,TEST
squeezenets,158,TEST
squeezenets,159,TEST
squeezenets,160,FIT
squeezenets,161,FIT
squeezenets,162,TEST
squeezenets,163,FIT
squeezenets,164,FIT
squeezenets,165,FIT
squeezenets,166,FIT
squeezenets,167,FIT
squeezenets,168,FIT
squeezenets,169,TEST
squeezenets,170,FIT
squeezenets,171,TEST
squeezenets,172,TEST
squeezenets,173,FIT
squeezenets,174,TEST
squeezenets,175,TEST
squeezenets,176,FIT
squeezenets,177,FIT
squeezenets,178,TEST
squeezenets,179,FIT
squeezenets,180,FIT
squeezenets,181,FIT
squeezenets,182,TEST
squeezenets,183,FIT
squeezenets,184,FIT
squeezenets,185,TEST
squeezenets,186,FIT
squeezenets,187,FIT
squeezenets,188,FIT
squeezenets,189,FIT
squeezenets,190,TEST
squeezenets,191,FIT
squeezenets,192,FIT
squeezenets,193,TEST
squeezenets,194,FIT
squeezenets,195,TEST
squeezenets,196,FIT
squeezenets,197,TEST
squeezenets,198,TEST
squeezenets,199,FIT
squeezenets,200,FIT
squeezenets,201,FIT
squeezenets,202,FIT
squeezenets,203,FIT
squeezenets,204,FIT
squeezenets,205,TEST
squeezenets,206,FIT
squeezenets,207,TEST
squeezenets,208,FIT
squeezenets,209,TEST
squeezenets,210,FIT
squeezenets,211,FIT
squeezenets,212,TEST
squeezenets,213,FIT
squeezenets,214,TEST
squeezenets,215,TEST
squeezenets,216,TEST
squeezenets,217,TEST
squeezenets,218,FIT
squeezenets,219,FIT
squeezenets,220,FIT
squeezenets,221,FIT
squeezenets,222,FIT
squeezenets,223,FIT
squeezenets,224,FIT
squeezenets,225,TEST
squeezenets,226,FIT
squeezenets,227,FIT
squeezenets,228,TEST
squeezenets,229,FIT
squeezenets,230,FIT
squeezenets,231,TEST
squeezenets,232,FIT
squeezenets,233,TEST
squeezenets,234,TEST
squeezenets,235,TEST
squeezenets,236,TEST
squeezenets,237,TEST
squeezenets,238,FIT
squeezenets,239,TEST
squeezenets,240,FIT
squeezenets,241,TEST
squeezenets,242,FIT
squeezenets,243,TEST
squeezenets,244,TEST
squeezenets,245,FIT
squeezenets,246,FIT
squeezenets,247,FIT
squeezenets,248,TEST
squeezenets,249,TEST
squeezenets,250,FIT
squeezenets,251,FIT
squeezenets,252,FIT
squeezenets,253,TEST
squeezenets,254,FIT
squeezenets,255,TEST
squeezenets,256,FIT
squeezenets,257,TEST
squeezenets,258,TEST
squeezenets,259,TEST
squeezenets,260,TEST
squeezenets,261,FIT
squeezenets,262,FIT
squeezenets,263,FIT
squeezenets,264,TEST
squeezenets,265,TEST
squeezenets,266,TEST
squeezenets,267,TEST
squeezenets,268,FIT
squeezenets,269,TEST
squeezenets,270,FIT
squeezenets,271,TEST
squeezenets,272,TEST
squeezenets,273,TEST
squeezenets,274,FIT
squeezenets,275,FIT
squeezenets,276,FIT
squeezenets,277,FIT
squeezenets,278,FIT
squeezenets,279,TEST
squeezenets,280,TEST
squeezenets,281,TEST
squeezenets,282,TEST
squeezenets,283,FIT
squeezenets,284,FIT
squeezenets,285,FIT
squeezenets,286,FIT
squeezenets,287,FIT
squeezenets,288,FIT
squeezenets,289,FIT
squeezenets,290,FIT
squeezenets,291,FIT
squeezenets,292,TEST
squeezenets,293,TEST
squeezenets,294,TEST
squeezenets,295,FIT
squeezenets,296,TEST
squeezenets,297,TEST
squeezenets,298,FIT
squeezenets,299,TEST
squeezenets,300,TEST
squeezenets,301,TEST
squeezenets,302,TEST
squeezenets,303,TEST
squeezenets,304,TEST
squeezenets,305,FIT
squeezenets,306,TEST
squeezenets,307,TEST
squeezenets,308,FIT
squeezenets,309,TEST
squeezenets,310,TEST
squeezenets,311,FIT
squeezenets,312,FIT
squeezenets,313,TEST
squeezenets,314,TEST
squeezenets,315,TEST
squeezenets,316,TEST
squeezenets,317,FIT
squeezenets,318,TEST
squeezenets,319,TEST
squeezenets,320,FIT
squeezenets,321,FIT
squeezenets,322,TEST
squeezenets,323,TEST
squeezenets,324,TEST
squeezenets,325,FIT
squeezenets,326,FIT
squeezenets,327,FIT
squeezenets,328,FIT
squeezenets,329,TEST
squeezenets,330,TEST
squeezenets,331,TEST
squeezenets,332,TEST
squeezenets,333,FIT
squeezenets,334,TEST
squeezenets,335,FIT
squeezenets,336,TEST
squeezenets,337,TEST
squeezenets,338,TEST
squeezenets,339,FIT
squeezenets,340,FIT
squeezenets,341,FIT
squeezenets,342,FIT
squeezenets,343,TEST
squeezenets,344,TEST
squeezenets,345,FIT
squeezenets,346,TEST
squeezenets,347,TEST
squeezenets,348,FIT
squeezenets,349,TEST
squeezenets,350,TEST
squeezenets,351,FIT
squeezenets,352,FIT
squeezenets,353,FIT
squeezenets,354,FIT
squeezenets,355,TEST
squeezenets,356,TEST
squeezenets,357,TEST
squeezenets,358,FIT
squeezenets,359,TEST
squeezenets,360,FIT
squeezenets,361,TEST
squeezenets,362,TEST
squeezenets,363,TEST
squeezenets,364,TEST
squeezenets,365,TEST
squeezenets,366,TEST
squeezenets,367,FIT
squeezenets,368,FIT
squeezenets,369,TEST
squeezenets,370,FIT
squeezenets,371,TEST
squeezenets,372,TEST
squeezenets,373,FIT
squeezenets,374,FIT
squeezenets,375,FIT
squeezenets,376,FIT
squeezenets,377,TEST
squeezenets,378,FIT
squeezenets,379,TEST
squeezenets,380,TEST
squeezenets,381,FIT
squeezenets,382,TEST
squeezenets,383,TEST
squeezenets,384,TEST
squeezenets,385,TEST
squeezenets,386,FIT
squeezenets,387,TEST
squeezenets,388,TEST
squeezenets,389,FIT
squeezenets,390,TEST
squeezenets,391,TEST
squeezenets,392,FIT
squeezenets,393,TEST
squeezenets,394,TEST
squeezenets,395,TEST
squeezenets,396,FIT
squeezenets,397,TEST
squeezenets,398,FIT
squeezenets,399,TEST
squeezenets,400,FIT
squeezenets,401,FIT
squeezenets,402,TEST
squeezenets,403,FIT
squeezenets,404,FIT
squeezenets,405,TEST
squeezenets,406,TEST
squeezenets,407,FIT
squeezenets,408,FIT
squeezenets,409,TEST
squeezenets,410,TEST
squeezenets,411,TEST
squeezenets,412,FIT
squeezenets,413,FIT
squeezenets,414,FIT
squeezenets,415,FIT
squeezenets,416,TEST
squeezenets,417,TEST
squeezenets,418,TEST
squeezenets,419,TEST
squeezenets,420,TEST
squeezenets,421,TEST
squeezenets,422,FIT
squeezenets,423,TEST
squeezenets,424,TEST
squeezenets,425,FIT
squeezenets,426,TEST
squeezenets,427,FIT
squeezenets,428,TEST
squeezenets,429,TEST
squeezenets,430,TEST
squeezenets,431,TEST
squeezenets,432,FIT
squeezenets,433,FIT
squeezenets,434,TEST
squeezenets,435,TEST
squeezenets,436,TEST
squeezenets,437,FIT
squeezenets,438,TEST
squeezenets,439,TEST
squeezenets,440,FIT
squeezenets,441,FIT
squeezenets,442,FIT
squeezenets,443,FIT
squeezenets,444,TEST
squeezenets,445,TEST
squeezenets,446,FIT
squeezenets,447,TEST
squeezenets,448,FIT
squeezenets,449,TEST
squeezenets,450,FIT
squeezenets,451,FIT
squeezenets,452,TEST
squeezenets,453,TEST
squeezenets,454,FIT
squeezenets,455,FIT
squeezenets,456,FIT
squeezenets,457,FIT
squeezenets,458,FIT
squeezenets,459,FIT
squeezenets,460,FIT
squeezenets,461,FIT
squeezenets,462,TEST
squeezenets,463,TEST
squeezenets,464,FIT
squeezenets,465,TEST
squeezenets,466,TEST
squeezenets,467,FIT
squeezenets,468,TEST
squeezenets,469,TEST
squeezenets,470,FIT
squeezenets,471,FIT
squeezenets,472,FIT
squeezenets,473,FIT
squeezenets,474,TEST
squeezenets,475,TEST
squeezenets,476,FIT
squeezenets,477,TEST
squeezenets,478,TEST
squeezenets,479,TEST
squeezenets,480,FIT
squeezenets,481,TEST
squeezenets,482,FIT
squeezenets,483,FIT
squeezenets,484,TEST
squeezenets,485,FIT
squeezenets,486,TEST
squeezenets,487,TEST
squeezenets,488,TEST
squeezenets,489,FIT
squeezenets,490,TEST
squeezenets,491,TEST
squeezenets,492,FIT
squeezenets,493,TEST
squeezenets,494,FIT
squeezenets,495,TEST
squeezenets,496,TEST
squeezenets,497,TEST
squeezenets,498,TEST
squeezenets,499,FIT
squeezenets,500,TEST
squeezenets,501,TEST
squeezenets,502,TEST
squeezenets,503,TEST
squeezenets,504,TEST
squeezenets,505,FIT
squeezenets,506,TEST
squeezenets,507,FIT
squeezenets,508,FIT
squeezenets,509,FIT
squeezenets,510,FIT
squeezenets,511,TEST
squeezenets,512,TEST
squeezenets,513,TEST
squeezenets,514,FIT
squeezenets,515,TEST
squeezenets,516,TEST
squeezenets,517,FIT
squeezenets,518,FIT
squeezenets,519,FIT
squeezenets,520,TEST
squeezenets,521,FIT
squeezenets,522,TEST
squeezenets,523,FIT
squeezenets,524,TEST
squeezenets,525,FIT
squeezenets,526,FIT
squeezenets,527,FIT
squeezenets,528,FIT
squeezenets,529,FIT
squeezenets,530,FIT
squeezenets,531,FIT
squeezenets,532,FIT
squeezenets,533,TEST
squeezenets,534,TEST
squeezenets,535,TEST
squeezenets,536,TEST
squeezenets,537,FIT
squeezenets,538,TEST
squeezenets,539,TEST
squeezenets,540,FIT
squeezenets,541,FIT
squeezenets,542,TEST
squeezenets,543,TEST
squeezenets,544,FIT
squeezenets,545,FIT
squeezenets,546,TEST
squeezenets,547,FIT
squeezenets,548,FIT
squeezenets,549,FIT
squeezenets,550,TEST
squeezenets,551,FIT
squeezenets,552,FIT
squeezenets,553,FIT
squeezenets,554,FIT
squeezenets,555,FIT
squeezenets,556,FIT
squeezenets,557,FIT
squeezenets,558,TEST
squeezenets,559,FIT
squeezenets,560,FIT
squeezenets,561,TEST
squeezenets,562,TEST
squeezenets,563,FIT
squeezenets,564,TEST
squeezenets,565,TEST
squeezenets,566,FIT
squeezenets,567,FIT
squeezenets,568,FIT
squeezenets,569,TEST
squeezenets,570,FIT
squeezenets,571,FIT
squeezenets,572,TEST
squeezenets,573,TEST
squeezenets,574,TEST
squeezenets,575,TEST
squeezenets,576,TEST
squeezenets,577,TEST
squeezenets,578,FIT
squeezenets,579,FIT
squeezenets,580,TEST
squeezenets,581,TEST
squeezenets,582,TEST
squeezenets,583,FIT
squeezenets,584,FIT
squeezenets,585,TEST
squeezenets,586,TEST
squeezenets,587,TEST
squeezenets,588,FIT
squeezenets,589,TEST
squeezenets,590,TEST
squeezenets,591,TEST
squeezenets,592,TEST
squeezenets,593,TEST
squeezenets,594,TEST
squeezenets,595,TEST
squeezenets,596,TEST
squeezenets,597,TEST
squeezenets,598,FIT
squeezenets,599,TEST
squeezenets,600,FIT
squeezenets,601,FIT
squeezenets,602,TEST
squeezenets,603,FIT
squeezenets,604,FIT
squeezenets,605,TEST
squeezenets,606,TEST
squeezenets,607,FIT
squeezenets,608,TEST
squeezenets,609,TEST
squeezenets,610,FIT
squeezenets,611,FIT
squeezenets,612,TEST
squeezenets,613,FIT
squeezenets,614,FIT
squeezenets,615,TEST
squeezenets,616,FIT
squeezenets,617,TEST
squeezenets,618,TEST
squeezenets,619,FIT
squeezenets,620,TEST
squeezenets,621,TEST
squeezenets,622,TEST
squeezenets,623,FIT
squeezenets,624,TEST
squeezenets,625,TEST
squeezenets,626,TEST
squeezenets,627,TEST
squeezenets,628,FIT
squeezenets,629,TEST
squeezenets,630,TEST
squeezenets,631,FIT
squeezenets,632,FIT
squeezenets,633,FIT
squeezenets,634,TEST
squeezenets,635,TEST
squeezenets,636,FIT
squeezenets,637,FIT
squeezenets,638,TEST
squeezenets,639,FIT
squeezenets,640,TEST
squeezenets,641,FIT
squeezenets,642,TEST
squeezenets,643,FIT
squeezenets,644,FIT
squeezenets,645,FIT
squeezenets,646,TEST
squeezenets,647,FIT
squeezenets,648,TEST
squeezenets,649,FIT
squeezenets,650,TEST
squeezenets,651,FIT
squeezenets,652,FIT
squeezenets,653,TEST
squeezenets,654,FIT
squeezenets,655,TEST
squeezenets,656,FIT
squeezenets,657,FIT
squeezenets,658,FIT
squeezenets,659,TEST
squeezenets,660,FIT
squeezenets,661,FIT
squeezenets,662,TEST
squeezenets,663,FIT
squeezenets,664,TEST
squeezenets,665,FIT
squeezenets,666,TEST
squeezenets,667,TEST
squeezenets,668,TEST
squeezenets,669,TEST
squeezenets,670,TEST
squeezenets,671,TEST
squeezenets,672,TEST
squeezenets,673,TEST
squeezenets,674,FIT
squeezenets,675,TEST
squeezenets,676,TEST
squeezenets,677,TEST
squeezenets,678,TEST
squeezenets,679,TEST
squeezenets,680,TEST
squeezenets,681,TEST
squeezenets,682,TEST
squeezenets,683,FIT
squeezenets,684,FIT
squeezenets,685,FIT
squeezenets,686,FIT
squeezenets,687,FIT
squeezenets,688,FIT
squeezenets,689,FIT
squeezenets,690,FIT
squeezenets,691,TEST
squeezenets,692,FIT
squeezenets,693,FIT
squeezenets,694,FIT
squeezenets,695,TEST
squeezenets,696,TEST
squeezenets,697,FIT
squeezenets,698,FIT
squeezenets,699,TEST
squeezenets,700,FIT
squeezenets,701,TEST
squeezenets,702,FIT
squeezenets,703,TEST
squeezenets,704,FIT
squeezenets,705,FIT
squeezenets,706,FIT
squeezenets,707,TEST
squeezenets,708,TEST
squeezenets,709,FIT
squeezenets,710,TEST
squeezenets,711,TEST
squeezenets,712,FIT
squeezenets,713,TEST
squeezenets,714,FIT
squeezenets,715,FIT
squeezenets,716,FIT
squeezenets,717,TEST
squeezenets,718,TEST
squeezenets,719,TEST
squeezenets,720,FIT
squeezenets,721,FIT
squeezenets,722,FIT
squeezenets,723,FIT
squeezenets,724,TEST
squeezenets,725,TEST
squeezenets,726,TEST
squeezenets,727,FIT
squeezenets,728,TEST
squeezenets,729,FIT
squeezenets,730,TEST
squeezenets,731,FIT
squeezenets,732,FIT
squeezenets,733,FIT
squeezenets,734,FIT
squeezenets,735,FIT
squeezenets,736,FIT
squeezenets,737,TEST
squeezenets,738,TEST
squeezenets,739,FIT
squeezenets,740,TEST
squeezenets,741,TEST
squeezenets,742,TEST
squeezenets,743,TEST
squeezenets,744,TEST
squeezenets,745,TEST
squeezenets,746,TEST
squeezenets,747,FIT
squeezenets,748,FIT
squeezenets,749,FIT
squeezenets,750,FIT
squeezenets,751,TEST
squeezenets,752,TEST
squeezenets,753,TEST
squeezenets,754,FIT
squeezenets,755,TEST
squeezenets,756,TEST
squeezenets,757,TEST
squeezenets,758,FIT
squeezenets,759,TEST
squeezenets,760,FIT
squeezenets,761,FIT
squeezenets,762,TEST
squeezenets,763,FIT
squeezenets,764,FIT
squeezenets,765,FIT
squeezenets,766,TEST
squeezenets,767,TEST
squeezenets,768,FIT
squeezenets,769,TEST
squeezenets,770,TEST
squeezenets,771,TEST
squeezenets,772,TEST
squeezenets,773,FIT
squeezenets,774,TEST
squeezenets,775,FIT
squeezenets,776,TEST
squeezenets,777,TEST
squeezenets,778,FIT
squeezenets,779,TEST
squeezenets,780,TEST
squeezenets,781,TEST
squeezenets,782,TEST
squeezenets,783,TEST
squeezenets,784,TEST
squeezenets,785,TEST
squeezenets,786,FIT
squeezenets,787,TEST
squeezenets,788,FIT
squeezenets,789,FIT
squeezenets,790,TEST
squeezenets,791,FIT
squeezenets,792,TEST
squeezenets,793,TEST
squeezenets,794,FIT
squeezenets,795,TEST
squeezenets,796,TEST
squeezenets,797,TEST
squeezenets,798,TEST
squeezenets,799,FIT
squeezenets,800,TEST
squeezenets,801,FIT
squeezenets,802,TEST
squeezenets,803,TEST
squeezenets,804,FIT
squeezenets,805,TEST
squeezenets,806,TEST
squeezenets,807,FIT
squeezenets,808,TEST
squeezenets,809,FIT
squeezenets,810,FIT
squeezenets,811,TEST
squeezenets,812,FIT
squeezenets,813,FIT
squeezenets,814,TEST
squeezenets,815,FIT
squeezenets,816,TEST
squeezenets,817,TEST
squeezenets,818,FIT
squeezenets,819,TEST
squeezenets,820,FIT
squeezenets,821,TEST
squeezenets,822,TEST
squeezenets,823,FIT
squeezenets,824,FIT
squeezenets,825,TEST
squeezenets,826,FIT
squeezenets,827,TEST
squeezenets,828,TEST
squeezenets,829,FIT
squeezenets,830,FIT
squeezenets,831,TEST
squeezenets,832,FIT
squeezenets,833,TEST
squeezenets,834,FIT
squeezenets,835,TEST
squeezenets,836,TEST
squeezenets,837,FIT
squeezenets,838,TEST
squeezenets,839,FIT
squeezenets,840,TEST
squeezenets,841,FIT
squeezenets,842,TEST
squeezenets,843,TEST
squeezenets,844,FIT
squeezenets,845,TEST
squeezenets,846,TEST
squeezenets,847,TEST
squeezenets,848,TEST
squeezenets,849,FIT
squeezenets,850,FIT
squeezenets,851,FIT
squeezenets,852,TEST
squeezenets,853,FIT
squeezenets,854,TEST
squeezenets,855,FIT
squeezenets,856,FIT
squeezenets,857,TEST
squeezenets,858,TEST
squeezenets,859,FIT
squeezenets,860,FIT
squeezenets,861,FIT
squeezenets,862,FIT
squeezenets,863,FIT
squeezenets,864,FIT
squeezenets,865,TEST
squeezenets,866,TEST
squeezenets,867,TEST
squeezenets,868,FIT
squeezenets,869,TEST
squeezenets,870,FIT
squeezenets,871,FIT
squeezenets,872,FIT
squeezenets,873,FIT
squeezenets,874,TEST
squeezenets,875,TEST
squeezenets,876,FIT
squeezenets,877,TEST
squeezenets,878,TEST
squeezenets,879,FIT
squeezenets,880,FIT
squeezenets,881,TEST
squeezenets,882,TEST
squeezenets,883,TEST
